id_miembro,fec_registro,id_ciudad,genero,rango_edad,canal_pref,activo,fec_ultima_compra
19778,2021-08-23,Cacahual,F,18-25,Tienda fisica,True,2025-12-01
19779,2024-03-06,Riosucio,No informado,36-45,Tienda fisica,True,2026-06-06
19780,2022-03-04,Sotará Paispamba,F,60+,Tienda fisica,True,2026-02-19
19781,2021-11-18,Espinal,F,36-45,Tienda fisica,True,2025-10-15
19782,2023-06-05,Ambalema,F,36-45,Tienda fisica,True,2026-05-06
19783,2023-01-03,Oicatá,F,60+,Marketplace,True,2026-07-20
19784,2024-11-29,Chiscas,M,46-60,Tienda fisica,False,2026-04-16
19785,2022-03-23,Achí,M,46-60,Tienda fisica,True,2026-01-09
19786,2024-10-10,Arauca,F,18-25,Tienda fisica,True,2026-06-14
19787,2024-06-20,Manaure Balcón del Cesar,F,36-45,Tienda fisica,True,2025-12-08
19788,2022-02-20,Santo Tomás,F,26-35,Ecommerce,False,2026-01-27
19789,2024-10-29,Lejanías,M,18-25,Tienda fisica,True,2026-07-15
19790,2022-11-26,Regidor,F,26-35,Ecommerce,True,2026-05-28
19791,2024-03-04,Natagaima,,26-35,Tienda fisica,True,2026-07-24
19792,2024-03-27,Riohacha,,36-45,Tienda fisica,True,2025-10-22
19793,2021-12-05,Girardot,M,46-60,Ecommerce,False,2026-08-08
19794,2025-07-28,Marinilla,M,36-45,Tienda fisica,True,2026-02-02
19795,2022-08-07,Icononzo,No informado,26-35,Ecommerce,True,2025-08-18
19796,2025-02-12,Samaná,M,26-35,Tienda fisica,True,2026-03-11
19797,2022-05-21,Cisneros,F,36-45,Tienda fisica,False,2026-04-13
19798,2022-09-07,Quebradanegra,M,18-25,Ecommerce,True,2025-12-21
19799,2023-02-20,Ginebra,F,18-25,Ecommerce,True,2025-11-06
19800,2023-01-05,Quimbaya,F,36-45,Tienda fisica,True,2026-02-13
19801,2025-08-08,Puerto Colombia,M,18-25,Tienda fisica,True,2026-05-28
19802,2024-03-15,Berbeo,F,60+,Ecommerce,True,2025-10-11
19803,2022-09-07,Tinjacá,F,,Ecommerce,True,2026-01-11
19804,2023-04-01,Tarso,F,26-35,Ecommerce,False,2026-04-05
19805,2024-11-12,Acandí,F,36-45,Ecommerce,True,2026-05-23
19806,2022-07-30,Suan,F,18-25,Tienda fisica,False,2025-12-21
19807,2024-06-19,Oicatá,M,36-45,Tienda fisica,True,2025-12-08
19808,2023-01-13,Santa Rosa de Viterbo,F,36-45,Tienda fisica,True,2025-09-15
19809,2023-01-25,Sabanas de San Ángel,F,36-45,Ecommerce,True,2026-01-19
19810,2024-09-10,Remedios,M,18-25,Tienda fisica,True,2026-03-05
19811,2025-06-23,Barichara,F,26-35,Ecommerce,True,2026-04-09
19812,2021-10-08,Funza,,36-45,Ecommerce,False,2026-03-28
19813,2022-07-30,Balboa,M,60+,Tienda fisica,False,2026-06-22
19814,2025-07-31,Juan de Acosta,F,18-25,Tienda fisica,False,2026-02-06
19815,2024-11-17,Paime,M,46-60,Tienda fisica,True,2026-05-20
19816,2023-05-24,Útica,F,36-45,Tienda fisica,True,2025-10-15
19817,2022-01-16,Leiva,M,26-35,Tienda fisica,True,2025-10-26
19818,2024-10-05,Cerrito,F,60+,Ecommerce,True,2025-10-07
19819,2023-07-08,Cimitarra,F,18-25,Ecommerce,True,2026-05-03
19820,2022-10-09,Montelíbano,F,46-60,Tienda fisica,True,2026-01-21
19821,2022-01-28,María la Baja,F,26-35,Marketplace,True,2026-06-03
19822,2023-05-16,Suaza,M,36-45,Ecommerce,True,2026-08-26
19823,2023-12-18,La Virginia,F,26-35,Ecommerce,True,2026-04-09
19824,2024-11-15,Santa Isabel,F,36-45,Tienda fisica,True,2025-10-23
19825,2023-06-03,Apartadó,F,36-45,Tienda fisica,True,2026-05-29
19826,2023-08-08,Vergara,M,36-45,Tienda fisica,True,2025-09-08
19827,2022-01-12,Clemencia,M,36-45,Tienda fisica,True,2025-11-20
19828,2023-07-18,Belén,M,18-25,Tienda fisica,True,2026-02-28
19829,2022-07-06,La Florida,M,18-25,Tienda fisica,True,2026-04-24
19830,2023-12-14,Maripí,F,36-45,Marketplace,True,2025-12-31
19831,2023-08-17,Cepitá,M,36-45,Ecommerce,True,2025-12-09
19832,2025-07-03,Carcasí,M,36-45,Ecommerce,True,2026-09-03
19833,2023-08-24,Cumaral,No informado,26-35,Ecommerce,True,2026-03-26
19834,2024-10-29,Albania,M,46-60,Ecommerce,True,2026-07-16
19835,2024-05-06,Becerril,M,18-25,Ecommerce,False,2026-03-02
19836,2021-09-12,San Luis de Gaceno,M,36-45,Ecommerce,True,2025-08-06
19837,2022-11-22,Río Viejo,M,46-60,Ecommerce,True,2026-07-25
19838,2024-11-26,Puerto Nariño,,,Tienda fisica,True,2025-11-20
19839,2023-05-23,Boavita,M,60+,Ecommerce,True,2025-08-24
19840,2023-10-17,Cubará,F,26-35,Tienda fisica,True,2026-03-09
19841,2022-08-01,San Eduardo,F,18-25,Tienda fisica,True,2025-11-03
19842,2024-06-20,Juradó,F,46-60,Ecommerce,True,2026-05-03
19843,2023-01-15,Pamplona,F,26-35,Tienda fisica,True,2025-12-03
19844,2022-07-27,Manta,F,36-45,Tienda fisica,True,2026-01-25
19845,2022-09-20,Tauramena,F,18-25,Tienda fisica,True,2025-09-21
19846,2023-04-21,San Pedro de Urabá,F,46-60,Marketplace,True,2026-08-22
19847,2025-08-07,Simacota,F,26-35,Tienda fisica,False,2025-08-05
19848,2022-09-27,La Guadalupe,F,26-35,Ecommerce,True,2026-06-28
19849,2021-09-23,Barrancominas,M,46-60,Tienda fisica,True,2025-08-01
19850,2023-01-23,Santo Domingo,F,26-35,Tienda fisica,True,2025-09-17
19851,2023-04-04,El Dovio,M,18-25,Tienda fisica,True,2026-01-29
19852,2023-08-11,Tarso,F,18-25,Ecommerce,True,2026-06-18
19853,2025-04-27,San Marcos,F,46-60,Ecommerce,False,2025-10-31
19854,2021-09-25,Ansermanuevo,M,46-60,Ecommerce,True,2026-01-02
19855,2024-02-22,El Colegio,F,36-45,Ecommerce,False,2025-11-07
19856,2022-10-16,El Bagre,M,46-60,Marketplace,True,2025-09-07
19857,2023-06-07,Funza,F,36-45,Tienda fisica,True,2026-07-15
19858,2022-11-06,San José,M,18-25,Ecommerce,True,2026-02-01
19859,2025-05-06,Argelia,,46-60,Tienda fisica,True,2026-07-02
19860,2022-11-04,Caloto,,36-45,Marketplace,False,2025-10-09
19861,2023-05-29,Puerto Guzmán,,26-35,Tienda fisica,True,2025-10-24
19862,2023-10-05,Susacón,M,36-45,Tienda fisica,True,2026-05-24
19863,2022-08-11,Maripí,F,36-45,Ecommerce,True,2026-02-03
19864,2023-01-14,Arboletes,F,46-60,Tienda fisica,True,2025-09-07
19865,2022-07-28,Santana,F,46-60,Ecommerce,False,2026-01-28
19866,2023-03-13,Jericó,F,60+,Ecommerce,True,2025-10-16
19867,2022-06-17,Aldana,M,46-60,Ecommerce,True,2026-06-17
19868,2022-01-11,Togüí,M,26-35,Tienda fisica,True,2026-02-06
19869,2022-05-03,Totoró,,26-35,Tienda fisica,True,2026-08-03
19870,2021-08-28,Tabio,,,Marketplace,True,2026-07-01
19871,2023-06-20,Puerto Caicedo,F,26-35,Tienda fisica,False,2026-04-20
19872,2023-09-11,Paicol,F,36-45,Tienda fisica,True,2026-02-07
19873,2025-05-23,Monguí,F,26-35,Tienda fisica,True,2025-08-27
19874,2023-03-18,Coveñas,M,46-60,Tienda fisica,False,2025-12-09
19875,2022-11-16,Cuítiva,F,46-60,Marketplace,True,2026-02-24
19876,2024-06-26,Facatativá,M,26-35,Ecommerce,True,2025-10-08
19877,2025-07-06,Oicatá,F,26-35,Ecommerce,True,2026-05-25
19878,2022-03-16,Pácora,F,18-25,Tienda fisica,True,2026-02-23
19879,2025-02-27,San Sebastián de Buenavista,F,26-35,Ecommerce,True,2026-01-18
19880,2022-10-04,San José de Miranda,F,18-25,Tienda fisica,True,2026-07-22
19881,2021-09-03,Santa Rosa,M,18-25,Tienda fisica,True,2026-07-02
19882,2021-11-19,Ocamonte,M,36-45,Tienda fisica,True,2025-08-10
19883,2024-10-13,Valle de San José,,26-35,Ecommerce,True,2026-05-08
19884,2023-03-12,Tiquisio,M,26-35,Ecommerce,True,2026-02-03
19885,2021-10-24,Yopal,F,36-45,Ecommerce,True,2025-09-19
19886,2022-10-08,Córdoba,M,36-45,Ecommerce,True,2025-12-07
19887,2024-06-30,Salgar,F,46-60,Ecommerce,True,2026-06-19
19888,2025-04-15,Villa del Rosario,M,26-35,Ecommerce,True,2025-09-13
19889,2023-07-21,Pital,M,60+,Ecommerce,True,2026-01-27
19890,2023-03-09,Cuítiva,M,26-35,Tienda fisica,True,2025-10-25
19891,2024-11-26,Zapatoca,M,36-45,Ecommerce,True,2026-04-01
19892,2024-02-17,El Águila,F,60+,Marketplace,True,2026-03-02
19893,2023-12-15,Anolaima,M,36-45,Tienda fisica,True,2025-10-03
19894,2023-08-04,Pisba,F,46-60,Ecommerce,False,2025-10-22
19895,2025-06-16,Giraldo,F,60+,Ecommerce,True,2026-04-22
19896,2024-05-03,Pueblo Nuevo,F,26-35,Tienda fisica,True,2026-02-19
19897,2022-03-22,San Calixto,F,36-45,Marketplace,True,2026-04-11
19898,2024-07-01,Caicedo,M,26-35,Ecommerce,True,2025-10-16
19899,2022-05-21,Líbano,M,18-25,Tienda fisica,True,2025-10-26
19900,2022-04-22,Jenesano,F,46-60,Ecommerce,True,2026-01-15
19901,2022-02-14,Nuquí,M,36-45,Tienda fisica,True,2025-09-03
19902,2023-05-22,Tauramena,F,36-45,Tienda fisica,True,2026-05-08
19903,2024-03-11,Vetas,M,18-25,Marketplace,True,2026-03-14
19904,2024-08-21,Peque,M,46-60,Ecommerce,True,2025-11-13
19905,2023-06-25,La Gloria,F,46-60,Tienda fisica,True,2025-10-21
19906,2022-07-12,Tona,M,18-25,Tienda fisica,True,2026-02-13
19907,2022-04-12,Valle del Guamuez,F,60+,Ecommerce,True,2026-09-03
19908,2025-05-15,Sibaté,F,26-35,Ecommerce,False,2025-11-29
19909,2021-11-11,Villeta,M,36-45,Tienda fisica,True,2026-05-20
19910,2024-06-22,Samaniego,F,26-35,Ecommerce,True,2026-04-04
19911,2024-08-20,Coyaima,M,36-45,Tienda fisica,True,2026-04-24
19912,2024-04-18,Apía,M,26-35,Tienda fisica,True,2026-07-08
19913,2024-03-05,San Luis de Sincé,M,26-35,Ecommerce,True,2026-02-15
19914,2024-12-12,Jordán,F,26-35,Tienda fisica,True,2025-11-27
19915,2024-05-05,Los Córdobas,M,36-45,Ecommerce,True,2025-11-04
19916,2022-03-20,La Capilla,F,26-35,Ecommerce,True,2026-04-16
19917,2025-07-28,Bagadó,,46-60,Tienda fisica,True,2026-02-18
19918,2022-11-29,Macanal,F,36-45,Tienda fisica,True,2026-02-05
19919,2022-01-28,Tamalameque,M,,Tienda fisica,True,2025-10-16
19920,2022-12-04,Buenavista,F,18-25,Ecommerce,True,2026-03-21
19921,2023-09-23,La Montañita,M,36-45,Marketplace,True,2025-12-09
19922,2023-03-30,Ayapel,No informado,36-45,Tienda fisica,True,2026-08-11
19923,2023-06-19,Miranda,F,36-45,Marketplace,False,2025-11-09
19924,2024-02-15,Argelia,F,46-60,Tienda fisica,False,2025-10-13
19925,2022-03-14,Bojacá,M,36-45,Ecommerce,True,2026-06-05
19926,2022-12-21,Elías,F,46-60,Tienda fisica,True,2026-07-20
19927,2025-06-13,Ansermanuevo,F,36-45,Tienda fisica,True,2026-04-05
19928,2022-08-27,Mirití - Paraná,No informado,26-35,Tienda fisica,False,2026-03-06
19929,2024-09-05,Necoclí,F,18-25,Tienda fisica,True,2025-08-30
19930,2023-06-20,Rionegro,M,26-35,Ecommerce,False,2026-08-31
19931,2024-12-23,Santa Rosa de Osos,,46-60,Ecommerce,True,2026-02-02
19932,2023-09-29,Belén,M,46-60,Tienda fisica,True,2025-09-17
19933,2025-01-30,Jericó,F,36-45,Ecommerce,False,2026-02-13
19934,2024-10-04,Florián,M,26-35,Tienda fisica,True,2026-05-03
19935,2022-02-11,Matanza,M,36-45,Tienda fisica,True,2026-08-26
19936,2025-05-02,Guateque,F,46-60,Tienda fisica,False,2026-01-05
19937,2024-06-03,Gualmatán,F,36-45,Tienda fisica,True,2025-08-10
19938,2025-07-05,San Pablo,M,26-35,Ecommerce,True,2025-08-06
19939,2024-11-26,Pijao,F,18-25,Marketplace,True,2026-03-23
19940,2022-09-29,Buenavista,F,,Ecommerce,True,2026-04-20
19941,2023-06-01,Chitagá,F,26-35,Ecommerce,True,2026-03-22
19942,2024-03-31,La Chorrera,F,36-45,Ecommerce,True,2026-07-11
19943,2025-04-23,Guamal,F,36-45,Tienda fisica,True,2026-01-22
19944,2022-10-08,Guaca,M,26-35,Ecommerce,True,2025-11-09
19945,2024-08-16,Maní,M,26-35,Ecommerce,True,2025-10-07
19946,2023-08-05,Puerto Caicedo,F,26-35,Tienda fisica,True,2026-07-31
19947,2025-02-26,Baranoa,M,26-35,Tienda fisica,True,2026-04-04
19948,2023-11-04,Galapa,F,46-60,Ecommerce,True,2025-11-17
19949,2022-02-02,Nariño,F,26-35,Ecommerce,True,2026-01-07
19950,2023-02-04,Andalucía,M,26-35,Tienda fisica,True,2026-05-07
19951,2023-09-22,Pelaya,F,36-45,Tienda fisica,True,2026-05-02
19952,2024-12-04,Sasaima,M,36-45,Ecommerce,False,2025-09-02
19953,2024-08-03,Puerto Alegría,M,60+,Tienda fisica,True,2026-06-06
19954,2021-08-27,Mercaderes,M,36-45,Ecommerce,False,2026-08-06
19955,2021-10-30,San Rafael,F,36-45,Ecommerce,False,2026-03-14
19956,2024-04-27,Villagómez,M,36-45,Ecommerce,True,2026-03-19
19957,2023-01-15,Guaitarilla,M,26-35,Ecommerce,True,2025-12-06
19958,2022-07-09,Ciudad Bolívar,M,26-35,Tienda fisica,True,2026-05-09
19959,2023-12-28,Guaitarilla,M,26-35,Ecommerce,True,2025-09-09
19960,2024-08-29,Ansermanuevo,F,60+,Tienda fisica,True,2026-02-11
19961,2024-04-21,Cereté,M,60+,Ecommerce,True,2025-12-11
19962,2023-10-04,Pajarito,F,46-60,Ecommerce,True,2026-07-14
19963,2024-03-13,La Celia,M,46-60,Tienda fisica,False,2025-08-18
19964,2023-08-18,Santiago,M,,Ecommerce,True,2026-01-28
19965,2025-01-17,Astrea,F,18-25,Marketplace,True,2026-07-06
19966,2024-06-02,Yalí,M,36-45,Tienda fisica,False,2025-08-17
19967,2024-12-11,El Tablón de Gómez,M,26-35,Tienda fisica,True,2026-06-08
19968,2024-03-31,Barrancabermeja,M,36-45,Ecommerce,True,2025-12-22
19969,2024-07-11,Turmequé,M,36-45,Tienda fisica,True,2026-04-26
19970,2023-11-22,Chachagüí,M,18-25,Tienda fisica,True,2026-04-15
19971,2021-07-29,Pinchote,M,36-45,Tienda fisica,True,2026-09-01
19972,2022-03-30,Tibaná,M,46-60,Ecommerce,True,2025-12-28
19973,2023-02-20,Paz de Río,M,46-60,Marketplace,True,2025-08-15
19974,2023-08-16,La Jagua de Ibirico,M,26-35,Tienda fisica,True,2025-12-29
19975,2024-04-23,Guamo,M,26-35,Tienda fisica,False,2026-03-15
19976,2025-04-25,Giraldo,No informado,,Tienda fisica,False,2025-12-16
19977,2023-02-19,Turbaná,M,36-45,Tienda fisica,True,2025-12-06
19978,2024-10-14,Tabio,F,36-45,Ecommerce,False,2026-04-11
19979,2025-07-09,Tello,M,18-25,Tienda fisica,True,2025-10-14
19980,2021-08-17,Manzanares,M,36-45,Tienda fisica,True,2026-01-09
19981,2024-10-26,Inírida,M,18-25,Tienda fisica,True,2025-12-25
19982,2025-04-23,Chámeza,M,26-35,Ecommerce,True,2026-06-14
19983,2023-03-29,Manta,F,36-45,Tienda fisica,True,2026-02-06
19984,2023-01-07,Cabuyaro,M,26-35,Tienda fisica,True,2025-10-30
19985,2024-07-21,Calamar,No informado,18-25,Tienda fisica,True,2026-07-01
19986,2024-10-23,Cereté,M,26-35,Tienda fisica,False,2025-08-20
19987,2025-02-07,Turbaco,M,60+,Tienda fisica,False,2026-04-30
19988,2023-11-27,Floridablanca,M,60+,Ecommerce,True,2026-07-23
19989,2024-01-04,Argelia,M,26-35,Ecommerce,True,2026-05-06
19990,2024-03-18,Medio Atrato,M,18-25,Tienda fisica,True,2025-11-20
19991,2021-11-18,Gramalote,No informado,18-25,Tienda fisica,False,2026-01-16
19992,2021-08-31,Puerto Triunfo,M,26-35,Tienda fisica,True,2025-09-06
19993,2022-02-02,Cucaita,F,18-25,Tienda fisica,True,2025-11-16
19994,2023-06-01,Páez,,36-45,Tienda fisica,True,2026-06-16
19995,2021-09-22,Manaure Balcón del Cesar,F,,Ecommerce,False,2026-01-05
19996,2024-08-26,Belmira,M,36-45,Tienda fisica,True,2025-12-28
19997,2022-08-19,Bugalagrande,F,36-45,Tienda fisica,True,2026-02-01
19998,2023-03-14,Ovejas,M,26-35,Ecommerce,True,2025-12-05
19999,2023-02-25,El Doncello,F,18-25,Ecommerce,True,2025-09-13
20000,2025-05-20,Los Patios,M,46-60,Ecommerce,True,2026-03-27
20001,2025-01-31,San Pablo de Borbur,M,26-35,Ecommerce,True,2026-04-12
20002,2021-11-15,Tasco,No informado,18-25,Ecommerce,False,2026-01-11
20003,2024-07-29,Riofrío,F,46-60,Tienda fisica,True,2025-08-02
20004,2024-04-06,Colosó,F,26-35,Tienda fisica,True,2025-12-06
20005,2022-11-11,San Martín,M,26-35,Marketplace,True,2025-08-24
20006,2022-01-18,Toledo,M,46-60,Tienda fisica,True,2026-06-04
20007,2024-01-19,Acevedo,,26-35,Tienda fisica,True,2026-01-28
20008,2022-05-10,El Rosario,F,60+,Ecommerce,True,2026-01-20
20009,2023-02-26,Chocontá,F,36-45,Tienda fisica,True,2025-10-21
20010,2024-11-28,Tasco,F,36-45,Tienda fisica,True,2026-02-13
20011,2023-05-19,Valle del Guamuez,M,26-35,Tienda fisica,True,2026-04-14
20012,2021-09-22,Sativasur,M,36-45,Tienda fisica,True,2025-11-17
20013,2021-08-20,Isnos,F,26-35,Tienda fisica,True,2026-03-18
20014,2021-08-09,Miraflores,M,18-25,Ecommerce,True,2026-06-01
20015,2025-05-18,Potosí,M,,Tienda fisica,True,2025-10-07
20016,2022-05-16,Arauquita,F,36-45,Tienda fisica,True,2026-08-06
20017,2023-09-23,Baranoa,F,26-35,Ecommerce,True,2025-11-13
20018,2023-10-28,Santa Sofía,F,26-35,Marketplace,True,2026-06-27
20019,2023-12-10,Nueva Granada,F,26-35,Marketplace,True,2026-09-03
20020,2022-12-01,Galeras,F,26-35,Tienda fisica,True,2025-09-17
20021,2023-08-11,Pijao,,36-45,Ecommerce,True,2025-08-31
20022,2025-05-07,San Bernardo,,46-60,Tienda fisica,True,2026-08-24
20023,2024-01-24,Cravo Norte,M,36-45,Tienda fisica,True,2026-07-11
20024,2021-11-23,Santa Rosa,F,18-25,Marketplace,True,2026-05-30
20025,2025-02-14,Fresno,F,36-45,Marketplace,False,2025-10-11
20026,2024-10-07,Zetaquira,M,36-45,Tienda fisica,True,2026-08-27
20027,2025-03-23,Restrepo,M,60+,Marketplace,True,2025-10-20
20028,2022-09-25,Cerinza,F,18-25,Ecommerce,True,2025-10-29
20029,2022-05-08,Ituango,F,46-60,Ecommerce,True,2026-03-21
20030,2022-05-21,Puerto Santander,M,26-35,Tienda fisica,True,2025-11-12
20031,2025-05-22,Chima,M,26-35,Tienda fisica,False,2026-05-23
20032,2021-09-11,Málaga,,26-35,Tienda fisica,True,2026-07-20
20033,2022-01-06,Algeciras,M,60+,Ecommerce,True,2025-12-11
20034,2022-04-18,San Cristóbal,F,60+,Tienda fisica,True,2026-02-26
20035,2022-02-18,San Juan de Betulia,F,36-45,Tienda fisica,True,2026-04-30
20036,2022-04-26,Belén de los Andaquíes,F,36-45,Tienda fisica,True,2026-08-15
20037,2025-07-12,La Primavera,M,26-35,Tienda fisica,True,2025-08-04
20038,2022-10-12,Cerro de San Antonio,M,26-35,Tienda fisica,True,2026-02-14
20039,2021-12-07,Ospina,,60+,Tienda fisica,True,2025-11-11
20040,2023-04-24,Simití,M,26-35,Tienda fisica,True,2026-09-04
20041,2021-12-09,Mirití - Paraná,M,26-35,Ecommerce,True,2026-07-10
20042,2025-07-04,Mallama,F,36-45,Ecommerce,True,2025-11-23
20043,2023-03-22,Pedraza,F,36-45,Marketplace,False,2026-02-15
20044,2021-09-06,Carmen de Carupa,M,18-25,Tienda fisica,True,2025-10-12
20045,2023-05-15,Quibdó,F,36-45,Ecommerce,True,2025-09-29
20046,2023-11-01,Restrepo,F,26-35,Tienda fisica,False,2025-11-08
20047,2024-07-01,González,F,46-60,Ecommerce,True,2025-09-01
20048,2022-05-28,Vianí,M,60+,Ecommerce,True,2026-08-26
20049,2021-10-17,Restrepo,,36-45,Ecommerce,True,2026-08-09
20050,2024-02-17,Viterbo,M,60+,Tienda fisica,True,2026-06-09
20051,2023-08-23,San Alberto,M,,Tienda fisica,True,2026-07-26
20052,2023-10-21,Colón,F,46-60,Tienda fisica,True,2025-12-03
20053,2023-01-29,Leiva,F,18-25,Ecommerce,True,2025-09-16
20054,2023-10-12,Albania,M,46-60,Tienda fisica,True,2026-01-30
20055,2022-09-08,Chivor,M,26-35,Tienda fisica,True,2025-09-13
20056,2021-08-11,Sipí,M,26-35,Marketplace,True,2026-03-14
20057,2024-06-01,Pueblo Rico,F,26-35,Marketplace,True,2026-02-15
20058,2024-10-22,Nobsa,F,36-45,Ecommerce,True,2025-12-11
20059,2023-05-26,Cantagallo,M,18-25,Marketplace,False,2025-08-05
20060,2023-08-14,El Peñón,F,18-25,Ecommerce,True,2026-05-02
20061,2023-12-06,Venecia,M,46-60,Ecommerce,False,2026-07-12
20062,2025-01-15,Nariño,M,18-25,Tienda fisica,True,2025-09-06
20063,2025-03-18,San Carlos de Guaroa,M,18-25,Tienda fisica,True,2026-01-22
20064,2023-08-25,Ovejas,F,36-45,Ecommerce,True,2025-11-20
20065,2022-09-16,Acandí,F,36-45,Marketplace,True,2026-06-30
20066,2023-06-09,La Vega,M,26-35,Marketplace,False,2026-01-01
20067,2022-06-25,El Doncello,F,26-35,Tienda fisica,True,2025-10-06
20068,2025-02-12,Junín,M,26-35,Tienda fisica,True,2025-12-09
20069,2021-10-16,Vergara,F,36-45,Tienda fisica,True,2026-07-26
20070,2022-10-23,Chita,F,26-35,Tienda fisica,False,2025-10-29
20071,2022-12-12,Jerusalén,F,60+,Tienda fisica,True,2025-12-29
20072,2022-04-12,Sutamarchán,M,26-35,Ecommerce,True,2026-02-24
20073,2021-10-20,Palestina,M,46-60,Tienda fisica,True,2026-02-18
20074,2022-04-29,Marulanda,F,60+,Tienda fisica,True,2025-09-30
20075,2023-09-14,Albania,F,26-35,Ecommerce,True,2025-12-30
20076,2022-09-07,Riosucio,F,26-35,Tienda fisica,True,2025-09-30
20077,2023-12-13,Tuluá,,36-45,Ecommerce,True,2025-12-13
20078,2025-02-05,Puerto Colombia,F,36-45,Tienda fisica,True,2025-09-30
20079,2021-08-19,Chinú,F,26-35,Tienda fisica,True,2026-03-17
20080,2023-02-15,San Pablo,M,46-60,Ecommerce,True,2025-12-24
20081,2022-06-11,Maicao,F,46-60,Marketplace,True,2026-07-13
20082,2022-10-23,Guateque,F,18-25,Ecommerce,True,2025-12-25
20083,2024-04-13,Pasto,M,46-60,Ecommerce,True,2025-12-01
20084,2022-07-23,Santuario,M,26-35,Ecommerce,True,2026-01-02
20085,2024-05-02,Chivolo,F,36-45,Tienda fisica,True,2026-04-09
20086,2022-10-06,Villagómez,M,46-60,Tienda fisica,True,2025-11-22
20087,2022-04-25,El Charco,M,46-60,Tienda fisica,True,2025-10-18
20088,2023-02-04,Belén de Umbría,F,46-60,Ecommerce,True,2026-04-02
20089,2023-09-23,Argelia,M,26-35,Tienda fisica,True,2026-08-24
20090,2022-09-09,Arbeláez,F,26-35,Tienda fisica,False,2026-02-10
20091,2025-05-20,Pasto,F,26-35,Tienda fisica,False,2026-01-16
20092,2022-03-06,Montenegro,F,46-60,Marketplace,True,2025-12-14
20093,2023-08-15,Bochalema,M,26-35,Ecommerce,False,2026-06-23
20094,2023-05-05,Monguí,M,46-60,Marketplace,True,2026-03-25
20095,2024-11-05,Argelia,F,60+,Tienda fisica,True,2025-12-01
20096,2025-01-30,Sotará Paispamba,M,46-60,Ecommerce,True,2026-07-31
20097,2024-03-08,San Pedro de Cartago,F,26-35,Marketplace,True,2026-04-21
20098,2022-04-30,San Antonio del Tequendama,M,36-45,Ecommerce,True,2026-04-02
20099,2025-08-14,Luruaco,,36-45,Ecommerce,True,2026-04-28
20100,2022-12-18,Icononzo,M,18-25,Ecommerce,True,2026-02-02
20101,2021-08-11,San Calixto,M,60+,Tienda fisica,True,2026-05-22
20102,2022-11-10,El Calvario,,26-35,Ecommerce,True,2026-07-06
20103,2024-06-20,San José de Toluviejo,F,18-25,Tienda fisica,True,2026-02-13
20104,2024-06-20,Angostura,F,36-45,Ecommerce,True,2025-11-25
20105,2024-04-22,Planadas,F,26-35,Ecommerce,True,2026-06-16
20106,2025-01-23,Santa Bárbara,M,36-45,Tienda fisica,True,2026-05-10
20107,2023-03-22,Simijaca,F,46-60,Marketplace,True,2026-07-16
20108,2022-06-21,Aquitania,F,46-60,Ecommerce,True,2025-10-15
20109,2023-07-23,La Montañita,F,60+,Ecommerce,True,2025-11-11
20110,2025-06-22,Amalfi,F,46-60,Tienda fisica,True,2026-05-23
20111,2022-02-15,Santo Domingo,F,60+,Ecommerce,False,2026-04-04
20112,2024-01-10,Puracé,M,26-35,Ecommerce,False,2025-10-23
20113,2023-08-01,Pesca,M,60+,Ecommerce,True,2026-07-12
20114,2023-08-03,Mosquera,F,60+,Tienda fisica,False,2026-03-09
20115,2023-01-28,Cravo Norte,M,36-45,Ecommerce,True,2025-11-28
20116,2025-08-09,San José de Cúcuta,M,60+,Tienda fisica,True,2026-04-02
20117,2024-09-04,San Pedro de Cartago,F,46-60,Tienda fisica,True,2025-08-13
20118,2023-03-24,Timbío,M,26-35,Tienda fisica,False,2025-10-09
20119,2024-01-31,Planadas,M,26-35,Tienda fisica,False,2026-08-06
20120,2025-03-09,La Estrella,M,60+,Marketplace,True,2025-11-10
20121,2021-11-27,Popayán,F,46-60,Ecommerce,True,2025-08-26
20122,2024-09-07,El Guamo,F,36-45,Tienda fisica,True,2026-09-03
20123,2024-10-07,Santa Rosa de Cabal,F,26-35,Tienda fisica,True,2026-02-23
20124,2021-08-06,Nunchía,M,18-25,Tienda fisica,True,2025-09-11
20125,2024-09-25,Flandes,M,18-25,Ecommerce,True,2026-04-04
20126,2023-05-18,Heliconia,M,,Ecommerce,True,2026-02-24
20127,2023-07-22,Manatí,M,36-45,Tienda fisica,True,2026-05-04
20128,2021-09-13,Tópaga,F,26-35,Ecommerce,True,2026-03-04
20129,2021-10-04,La Paz,M,46-60,Tienda fisica,False,2025-11-14
20130,2023-08-28,California,F,26-35,Ecommerce,True,2025-08-30
20131,2025-06-29,Palmito,,26-35,Marketplace,False,2025-09-01
20132,2022-05-18,Chíquiza,F,36-45,Ecommerce,True,2025-12-05
20133,2023-01-17,Coyaima,F,36-45,Ecommerce,True,2026-01-21
20134,2025-07-10,Pueblo Nuevo,F,26-35,Tienda fisica,True,2025-09-07
20135,2025-02-05,San Luis de Gaceno,F,46-60,Tienda fisica,True,2026-07-22
20136,2024-06-25,Momil,M,36-45,Ecommerce,True,2026-03-02
20137,2022-03-13,Pelaya,F,18-25,Ecommerce,True,2025-10-18
20138,2024-07-07,Ataco,M,36-45,Ecommerce,True,2026-01-27
20139,2022-01-13,Cali,M,18-25,Ecommerce,True,2026-08-16
